00:00:00,1.66
16:51:11,0.0
16:51:12,0.0
16:51:13,0.0
16:51:14,0.0
16:51:15,0.0
16:51:16,0.0
16:51:17,0.0
16:51:18,0.0
16:51:19,0.0
16:51:20,0.0
16:51:21,0.0
16:51:22,0.0
16:51:23,0.0
16:51:24,0.0
16:51:25,0.0
16:51:26,0.0
16:51:27,0.0
16:51:28,0.0
16:51:29,0.0
16:51:30,0.0
16:51:31,0.0
16:51:32,0.0
16:51:33,0.0
16:51:34,0.0
16:51:35,0.0
16:51:36,0.0
16:51:37,0.0
16:51:38,0.0
16:51:39,0.0
16:51:40,0.0
16:51:41,0.0
16:51:42,0.0
16:51:43,0.0
16:51:44,0.0
16:51:45,0.0
16:51:46,0.0
16:51:47,0.0
16:51:48,0.0
16:51:49,0.0
16:51:50,0.0
16:51:51,0.0
16:51:52,0.0
16:51:53,0.0
16:51:54,0.0
16:51:55,0.0
16:51:56,0.0
16:51:57,0.0
16:51:58,0.0
16:51:59,0.0
16:52:00,0.0
16:52:01,0.0
16:52:02,0.0
16:52:03,0.0
16:52:04,0.0
16:52:05,0.0
16:52:06,0.0
16:52:07,0.0
16:52:08,0.0
16:52:09,0.0
16:52:10,0.0
16:52:11,0.0
16:52:12,0.0
16:52:13,0.0
16:52:14,0.0
16:52:15,0.0
16:52:16,0.0
16:52:17,0.0
16:52:18,0.0
16:52:19,0.0
16:52:20,0.0
16:52:21,0.0
16:52:22,0.0
16:52:23,0.0
16:52:24,0.0
16:52:25,0.0
16:52:26,0.0
16:52:27,0.0
16:52:28,0.0
16:52:29,0.0
16:52:30,0.0
16:52:31,0.0
16:52:32,0.0
16:52:33,0.0
16:52:34,0.0
16:52:35,0.0
16:52:36,0.0
16:52:37,0.0
16:52:38,0.0
16:52:39,0.0
16:52:40,0.0
16:52:41,0.0
16:52:42,0.0
16:52:43,0.0
16:52:44,0.0
16:52:45,0.0
16:52:46,0.0
16:52:47,0.0
16:52:48,0.0
16:52:49,0.0
16:52:50,0.0
16:52:51,0.0
16:52:52,0.0
16:52:53,0.0
16:52:54,0.0
16:52:55,0.0
16:52:56,0.0
16:52:57,0.0
16:52:58,0.0
16:52:59,0.0
16:53:00,0.0
16:53:01,0.0
16:53:02,0.0
16:53:03,0.0
16:53:04,0.0
16:53:05,0.0
16:53:06,0.0
16:53:07,0.0
16:53:08,0.0
16:53:09,0.0
16:53:10,0.0
16:53:11,0.56125
16:53:12,1.1225
16:53:13,1.68375
16:53:14,2.245
16:53:15,2.80625
16:53:16,3.3675
16:53:17,3.92875
16:53:18,4.49
16:53:19,5.05125
16:53:20,5.6125
16:53:21,6.17375
16:53:22,6.735
16:53:23,7.29625
16:53:24,7.8575
16:53:25,8.41875
16:53:26,8.98
16:53:27,8.505625
16:53:28,8.03125
16:53:29,7.556875
16:53:30,7.0825
16:53:31,6.608125
16:53:32,6.13375
16:53:33,5.659375
16:53:34,5.185
16:53:35,4.710625
16:53:36,4.23625
16:53:37,3.761875
16:53:38,3.2875
16:53:39,2.813125
16:53:40,2.33875
16:53:41,1.864375
16:53:42,1.39
16:53:43,1.29733333333
16:53:44,1.20466666667
16:53:45,1.112
16:53:46,1.01933333333
16:53:47,0.926666666667
16:53:48,0.834
16:53:49,0.741333333333
16:53:50,0.648666666667
16:53:51,0.556
16:53:52,0.463333333333
16:53:53,0.370666666667
16:53:54,0.278
16:53:55,0.185333333333
16:53:56,0.0926666666667
16:53:57,0.0
16:53:58,0.0
16:53:59,0.0
16:54:00,0.0
16:54:01,0.0
16:54:02,0.0
16:54:03,0.0
16:54:04,0.0
16:54:05,0.0
16:54:06,0.0
16:54:07,0.0
16:54:08,0.0
16:54:09,0.0
16:54:10,0.0
16:54:11,0.0
16:54:12,0.0
16:54:13,0.0
16:54:14,0.0
16:54:15,0.0
16:54:16,0.0
16:54:17,0.0
16:54:18,0.0
16:54:19,0.0
16:54:20,0.0
16:54:21,0.0
16:54:22,0.0
16:54:23,0.0
16:54:24,0.0
16:54:25,0.0
16:54:26,0.0
16:54:27,0.0
16:54:28,0.0
16:54:29,0.07
16:54:30,0.14
16:54:31,0.21
16:54:32,0.28
16:54:33,0.35
16:54:34,0.42
16:54:35,0.49
16:54:36,0.56
16:54:37,0.63
16:54:38,0.7
16:54:39,0.77
16:54:40,0.84
16:54:41,0.91
16:54:42,0.98
16:54:43,1.05
16:54:44,1.12
16:54:45,1.12
16:54:46,1.12
16:54:47,1.12
16:54:48,1.12
16:54:49,1.12
16:54:50,1.12
16:54:51,1.12
16:54:52,1.12
16:54:53,1.12
16:54:54,1.12
16:54:55,1.12
16:54:56,1.12
16:54:57,1.12
16:54:58,1.12
16:54:59,1.12
16:55:00,1.12
16:55:01,1.12
16:55:02,1.12
16:55:03,1.12
16:55:04,1.12
16:55:05,1.12
16:55:06,1.12
16:55:07,1.12
16:55:08,1.12
16:55:09,1.12
16:55:10,1.12
16:55:11,1.12
16:55:12,1.12
16:55:13,1.12
16:55:14,1.12
16:55:15,1.12
16:55:16,1.12
16:55:17,1.12
16:55:18,1.12
16:55:19,1.12
16:55:20,1.12
16:55:21,1.12
16:55:22,1.12
16:55:23,1.12
16:55:24,1.12
16:55:25,1.12
16:55:26,1.12
16:55:27,1.12
16:55:28,1.12
16:55:29,1.12
16:55:30,1.12
16:55:31,1.12
16:55:32,1.12
16:55:33,1.12
16:55:34,1.12
16:55:35,1.12
16:55:36,1.12
16:55:37,1.12
16:55:38,1.12
16:55:39,1.12
16:55:40,1.12
16:55:41,1.12
16:55:42,1.12
16:55:43,1.12
16:55:44,1.12
16:55:45,1.12
16:55:46,1.12
16:55:47,1.12
16:55:48,1.12
16:55:49,1.12
16:55:50,1.12
16:55:51,1.12
16:55:52,1.12
16:55:53,1.12
16:55:54,1.12
16:55:55,1.12
16:55:56,1.12
16:55:57,1.12
16:55:58,1.12
16:55:59,1.12
16:56:00,1.12
16:56:01,1.12
16:56:02,1.12
16:56:03,1.12
16:56:04,1.12
16:56:05,1.12
16:56:06,1.12
16:56:07,1.12
16:56:08,1.12
16:56:09,1.12
16:56:10,1.12
16:56:11,1.12
16:56:12,1.12
16:56:13,1.12
16:56:14,1.12
16:56:15,1.12
16:56:16,1.12
16:56:17,1.12
16:56:18,1.12
16:56:19,1.12
16:56:20,1.12
16:56:21,1.12
16:56:22,1.12
16:56:23,1.12
16:56:24,1.12
16:56:25,1.12
16:56:26,1.12
16:56:27,1.12
16:56:28,1.12
16:56:29,1.12
16:56:30,1.12
16:56:31,1.12
16:56:32,1.12
16:56:33,1.12
16:56:34,1.12
16:56:35,1.12
16:56:36,1.12
16:56:37,1.12
16:56:38,1.12
16:56:39,1.12
16:56:40,1.12
16:56:41,1.12
16:56:42,1.12
16:56:43,1.12
16:56:44,1.12
16:56:45,1.12
16:56:46,1.12
16:56:47,1.12
16:56:48,1.12
16:56:49,1.12
16:56:50,1.12
16:56:51,1.12
16:56:52,1.12
16:56:53,1.12
16:56:54,1.12
16:56:55,1.12
16:56:56,1.12
16:56:57,1.12
16:56:58,1.12
16:56:59,1.12
16:57:00,1.12
16:57:01,1.12
16:57:02,1.12
16:57:03,1.12
16:57:04,1.12
16:57:05,1.12
16:57:06,1.12
16:57:07,1.12
16:57:08,1.12
16:57:09,1.12
16:57:10,1.12
16:57:11,1.12
16:57:12,1.12
16:57:13,1.12
16:57:14,1.12
16:57:15,1.12
16:57:16,1.12
16:57:17,1.12
16:57:18,1.12
16:57:19,1.12
16:57:20,1.12
16:57:21,1.12
16:57:22,1.12
16:57:23,1.12
16:57:24,1.12
16:57:25,1.12
16:57:26,1.12
16:57:27,1.12
16:57:28,1.12
16:57:29,1.12
16:57:30,1.12
16:57:31,1.12
16:57:32,1.12
16:57:33,1.12
16:57:34,1.12
16:57:35,1.12
16:57:36,1.12
16:57:37,1.12
16:57:38,1.12
16:57:39,1.12
16:57:40,1.12
16:57:41,1.12
16:57:42,1.12
16:57:43,1.12
16:57:44,1.12
16:57:45,1.12
16:57:46,1.12
16:57:47,1.12
16:57:48,1.12
16:57:49,1.12
16:57:50,1.12
16:57:51,1.12
16:57:52,1.12
16:57:53,1.12
16:57:54,1.12
16:57:55,1.12
16:57:56,1.12
16:57:57,1.12
16:57:58,1.12
16:57:59,1.12
16:58:00,1.12
16:58:01,1.12
16:58:02,1.12
16:58:03,1.12
16:58:04,1.12
16:58:05,1.12
16:58:06,1.12
16:58:07,1.12
16:58:08,1.12
16:58:09,1.12
16:58:10,1.12
16:58:11,1.12
16:58:12,1.12
16:58:13,1.12
16:58:14,1.12
16:58:15,1.12
16:58:16,1.12
16:58:17,1.12
16:58:18,1.12
16:58:19,1.12
16:58:20,1.12
16:58:21,1.12
16:58:22,1.12
16:58:23,1.12
16:58:24,1.12
16:58:25,1.12
16:58:26,1.12
16:58:27,1.12
16:58:28,1.12
16:58:29,1.12
16:58:30,1.12
16:58:31,1.12
16:58:32,1.12
16:58:33,1.12
16:58:34,1.12
16:58:35,1.12
16:58:36,1.12
16:58:37,1.12
16:58:38,1.12
16:58:39,1.12
16:58:40,1.12
16:58:41,1.12
16:58:42,1.12
16:58:43,1.12
16:58:44,1.12
16:58:45,1.12
16:58:46,1.12
16:58:47,1.12
16:58:48,1.12
16:58:49,1.12
16:58:50,1.12
16:58:51,1.12
16:58:52,1.12
16:58:53,1.12
16:58:54,1.12
16:58:55,1.12
16:58:56,1.12
16:58:57,1.12
16:58:58,1.12
16:58:59,1.12
16:59:00,1.12
16:59:01,1.12
16:59:02,1.12
16:59:03,1.12
16:59:04,1.12
16:59:05,1.12
16:59:06,1.12
16:59:07,1.12
16:59:08,1.12
16:59:09,1.12
16:59:10,1.12
16:59:11,1.12
16:59:12,1.12
16:59:13,1.12
16:59:14,1.12
16:59:15,1.12
16:59:16,1.12
16:59:17,1.12
16:59:18,1.12
16:59:19,1.12
16:59:20,1.12
16:59:21,1.12
16:59:22,1.12
16:59:23,1.12
16:59:24,1.12
16:59:25,1.12
16:59:26,1.12
16:59:27,1.12
16:59:28,1.12
16:59:29,1.12
16:59:30,1.12
16:59:31,1.12
16:59:32,1.12
16:59:33,1.12
16:59:34,1.12
16:59:35,1.12
16:59:36,1.12
16:59:37,1.12
16:59:38,1.12
16:59:39,1.12
16:59:40,1.12
16:59:41,1.12
16:59:42,1.12
16:59:43,1.12
16:59:44,1.12
16:59:45,1.12
16:59:46,1.12
16:59:47,1.12
16:59:48,1.12
16:59:49,1.12
16:59:50,1.12
16:59:51,1.12
16:59:52,1.12
16:59:53,1.12
16:59:54,1.12
16:59:55,1.12
16:59:56,1.12
16:59:57,1.12
16:59:58,1.12
16:59:59,1.12
17:00:00,1.12
17:00:01,1.12
17:00:02,1.12
17:00:03,1.12
17:00:04,1.12
17:00:05,1.12
17:00:06,1.12
17:00:07,1.12
17:00:08,1.12
17:00:09,1.12
17:00:10,1.12
17:00:11,1.12
17:00:12,1.12
17:00:13,1.12
17:00:14,1.12
17:00:15,1.12
17:00:16,1.12
17:00:17,1.12
17:00:18,1.12
17:00:19,1.12
17:00:20,1.12
17:00:21,1.12
17:00:22,1.12
17:00:23,1.12
17:00:24,1.12
17:00:25,1.12
17:00:26,1.12
17:00:27,1.12
17:00:28,1.12
17:00:29,1.12
17:00:30,1.12
17:00:31,1.12
17:00:32,1.05
17:00:33,0.98
17:00:34,0.91
17:00:35,0.84
17:00:36,0.77
17:00:37,0.7
17:00:38,0.63
17:00:39,0.56
17:00:40,0.49
17:00:41,0.42
17:00:42,0.35
17:00:43,0.28
17:00:44,0.21
17:00:45,0.14
17:00:46,0.07
17:00:47,0.0
17:00:48,0.0
17:00:49,0.0
17:00:50,0.0
17:00:51,0.0
17:00:52,0.0
17:00:53,0.0
17:00:54,0.0
17:00:55,0.0
17:00:56,0.0
17:00:57,0.0
17:00:58,0.0
17:00:59,0.0
17:01:00,0.0
17:01:01,0.0
17:01:02,0.0
17:01:03,0.0
17:01:04,0.0
17:01:05,0.0
17:01:06,0.0
17:01:07,0.0
17:01:08,0.0
17:01:09,0.0
17:01:10,0.0
17:01:11,0.0
17:01:12,0.0
17:01:13,0.0
17:01:14,0.0
17:01:15,0.0
17:01:16,0.0
17:01:17,0.0
17:01:18,0.0
17:01:19,0.0
17:01:20,0.0
17:01:21,0.0
17:01:22,0.0
17:01:23,0.0
17:01:24,0.0
17:01:25,0.0
17:01:26,0.0
17:01:27,0.0
17:01:28,0.0
17:01:29,0.0
17:01:30,0.0
17:01:31,0.0
17:01:32,0.0
17:01:33,0.0
17:01:34,0.0
17:01:35,0.0
17:01:36,0.0
17:01:37,0.0
17:01:38,0.0
17:01:39,0.0
17:01:40,0.0
17:01:41,0.0
17:01:42,0.0
17:01:43,0.0
17:01:44,0.0
17:01:45,0.0
17:01:46,0.0
17:01:47,0.0
17:01:48,0.0
17:01:49,0.0
17:01:50,0.0
17:01:51,0.0
17:01:52,0.0
17:01:53,0.0
17:01:54,0.0
17:01:55,0.0
17:01:56,0.0
17:01:57,0.0
17:01:58,0.0
17:01:59,0.0
17:02:00,0.0
17:02:01,0.0
17:02:02,0.0
17:02:03,0.0
17:02:04,0.0
17:02:05,0.0
17:02:06,0.0
17:02:07,0.0
17:02:08,0.0
17:02:09,0.0
17:02:10,0.0
17:02:11,0.0
17:02:12,0.0
17:02:13,0.0
17:02:14,0.0
17:02:15,0.0
17:02:16,0.0
17:02:17,0.0
17:02:18,0.0
17:02:19,0.0
17:02:20,0.0
17:02:21,0.0
17:02:22,0.0
17:02:23,0.0
17:02:24,0.0
17:02:25,0.0
17:02:26,0.0
17:02:27,0.0
17:02:28,0.0
17:02:29,0.0
17:02:30,0.0
17:02:31,0.0
17:02:32,0.0
17:02:33,0.0
17:02:34,0.0
17:02:35,0.0
17:02:36,0.0
17:02:37,0.0
17:02:38,0.0
17:02:39,0.0
17:02:40,0.0
17:02:41,0.0
17:02:42,0.0
17:02:43,0.0
17:02:44,0.0
17:02:45,0.0
17:02:46,0.0
17:02:47,0.0
17:02:48,0.0
17:02:49,0.0
17:02:50,0.0
17:02:51,0.0
17:02:52,0.0
17:02:53,0.0
17:02:54,0.0
17:02:55,0.0
17:02:56,0.0
17:02:57,0.0
17:02:58,0.0
17:02:59,0.0
17:03:00,0.0
17:03:01,0.0
17:03:02,0.0
17:03:03,0.0
17:03:04,0.0
17:03:05,0.0
17:03:06,0.0
17:03:07,0.0
17:03:08,0.0
17:03:09,0.0
17:03:10,0.0
17:03:11,0.0
17:03:12,0.0
17:03:13,0.0
17:03:14,0.0
17:03:15,0.0
17:03:16,0.0
17:03:17,0.0
17:03:18,0.0
17:03:19,0.0
17:03:20,0.0
17:03:21,0.0
17:03:22,0.0
17:03:23,0.0
17:03:24,0.0
17:03:25,0.0
17:03:26,0.0
17:03:27,0.0
17:03:28,0.0
17:03:29,0.0
17:03:30,0.0
17:03:31,0.0
17:03:32,0.0
17:03:33,0.0
17:03:34,0.0
17:03:35,0.0
17:03:36,0.0
17:03:37,0.0
17:03:38,0.0
17:03:39,0.0
17:03:40,0.0
17:03:41,0.0
17:03:42,0.0
17:03:43,0.0
17:03:44,0.0
17:03:45,0.0
17:03:46,0.0
17:03:47,0.0
17:03:48,0.0
17:03:49,0.0
17:03:50,0.0
17:03:51,0.0
17:03:52,0.0
17:03:53,0.0
17:03:54,0.0
17:03:55,0.0
17:03:56,0.0
17:03:57,0.0
17:03:58,0.0
17:03:59,0.0
17:04:00,0.0
17:04:01,0.0
17:04:02,0.0
17:04:03,0.0
17:04:04,0.0
17:04:05,0.0
17:04:06,0.0
17:04:07,0.0
17:04:08,0.0
17:04:09,0.0
17:04:10,0.0
17:04:11,0.0
17:04:12,0.0
17:04:13,0.0
17:04:14,0.0
17:04:15,0.0
17:04:16,0.0
17:04:17,0.0
17:04:18,0.0
17:04:19,0.0
17:04:20,0.0
17:04:21,0.0
17:04:22,0.0
17:04:23,0.0
17:04:24,0.0
17:04:25,0.0
17:04:26,0.0
17:04:27,0.0
17:04:28,0.0
17:04:29,0.0
17:04:30,0.0
17:04:31,0.0
17:04:32,0.0
17:04:33,0.0
17:04:34,0.0
17:04:35,0.0
17:04:36,0.0
17:04:37,0.0
17:04:38,0.0
17:04:39,0.0
17:04:40,0.0
17:04:41,0.0
17:04:42,0.0
17:04:43,0.0
17:04:44,0.0
17:04:45,0.0
17:04:46,0.0
17:04:47,0.0
17:04:48,0.0
17:04:49,0.0
17:04:50,0.0
17:04:51,0.0
17:04:52,0.0
17:04:53,0.0
17:04:54,0.0
17:04:55,0.0
17:04:56,0.0
17:04:57,0.0
17:04:58,0.0
17:04:59,0.0
17:05:00,0.0
17:05:01,0.0
17:05:02,0.0
17:05:03,0.0
17:05:04,0.0
17:05:05,0.0
17:05:06,0.0
17:05:07,0.0
17:05:08,0.0
17:05:09,0.0
17:05:10,0.0
17:05:11,0.0
17:05:12,0.0
17:05:13,0.0
17:05:14,0.0
17:05:15,0.0
17:05:16,0.0
17:05:17,0.0
17:05:18,0.0
17:05:19,0.0
17:05:20,0.0
17:05:21,0.0
17:05:22,0.0
17:05:23,0.0
17:05:24,0.0
17:05:25,0.0
17:05:26,0.0
17:05:27,0.0
17:05:28,0.0
17:05:29,0.0
17:05:30,0.0
17:05:31,0.0
17:05:32,0.0
17:05:33,0.0
17:05:34,0.0
17:05:35,0.0
17:05:36,0.0
17:05:37,0.0
17:05:38,0.0
17:05:39,0.0
17:05:40,0.0
17:05:41,0.0
17:05:42,0.0
17:05:43,0.0
17:05:44,0.0
17:05:45,0.0
17:05:46,0.0
17:05:47,0.0
17:05:48,0.0
17:05:49,0.0
17:05:50,0.0
17:05:51,0.0
17:05:52,0.0
17:05:53,0.0
17:05:54,0.0
17:05:55,0.0
17:05:56,0.0
17:05:57,0.0
17:05:58,0.0
17:05:59,0.0
17:06:00,0.0
17:06:01,0.0
17:06:02,0.0
17:06:03,0.0
17:06:04,0.0
17:06:05,0.0
17:06:06,0.0
17:06:07,0.0
17:06:08,0.0
17:06:09,0.0
17:06:10,0.0
17:06:11,0.0
17:06:12,0.0
17:06:13,0.0
17:06:14,0.0
17:06:15,0.0
17:06:16,0.0
17:06:17,0.0
17:06:18,0.0
17:06:19,0.0
17:06:20,0.0
17:06:21,0.0
17:06:22,0.0
17:06:23,0.0
17:06:24,0.0
17:06:25,0.0
17:06:26,0.0
17:06:27,0.0
17:06:28,0.0
17:06:29,0.0
17:06:30,0.0
17:06:31,0.0
17:06:32,0.0
17:06:33,0.0
17:06:34,0.0
17:06:35,0.0
17:06:36,0.0
17:06:37,0.0
17:06:38,0.0
17:06:39,0.0
17:06:40,0.0
17:06:41,0.0
17:06:42,0.0
17:06:43,0.0
17:06:44,0.0
17:06:45,0.0
17:06:46,0.0
17:06:47,0.0
17:06:48,0.0
17:06:49,0.0
17:06:50,0.0
17:06:51,0.0
17:06:52,0.0
17:06:53,0.0
17:06:54,0.0
17:06:55,0.0
17:06:56,0.0
17:06:57,0.0
17:06:58,0.0
17:06:59,0.0
17:07:00,0.0
17:07:01,0.0
17:07:02,0.0
17:07:03,0.0
17:07:04,0.0
17:07:05,0.0
17:07:06,0.0
17:07:07,0.0
17:07:08,0.0
17:07:09,0.0
17:07:10,0.0
17:07:11,0.0
17:07:12,0.0
17:07:13,0.0
17:07:14,0.0
17:07:15,0.0
17:07:16,0.0
17:07:17,0.0
17:07:18,0.0
17:07:19,0.0
17:07:20,0.0
17:07:21,0.0
17:07:22,0.0
17:07:23,0.0
17:07:24,0.0
17:07:25,0.0
17:07:26,0.0
17:07:27,0.0
17:07:28,0.0
17:07:29,0.0
17:07:30,0.0
17:07:31,0.0
17:07:32,0.0
17:07:33,0.0
17:07:34,0.0
17:07:35,0.0
17:07:36,0.0
17:07:37,0.0
17:07:38,0.0
17:07:39,0.0
17:07:40,0.0
17:07:41,0.0
17:07:42,0.0
17:07:43,0.0
17:07:44,0.0
17:07:45,0.0
17:07:46,0.0
17:07:47,0.0
17:07:48,0.0
17:07:49,0.0
17:07:50,0.0
17:07:51,0.0
17:07:52,0.0
17:07:53,0.0
17:07:54,0.0
17:07:55,0.0
17:07:56,0.0
17:07:57,0.0
17:07:58,0.0
17:07:59,0.0
17:08:00,0.0
17:08:01,0.0
17:08:02,0.0
17:08:03,0.0
17:08:04,0.0
17:08:05,0.0
17:08:06,0.0
17:08:07,0.0
17:08:08,0.0
17:08:09,0.0
17:08:10,0.0
17:08:11,0.0
17:08:12,0.0
17:08:13,0.0
17:08:14,0.0
17:08:15,0.0
17:08:16,0.0
17:08:17,0.0
17:08:18,0.0
17:08:19,0.0
17:08:20,0.0
17:08:21,0.0
17:08:22,0.0
17:08:23,0.0
17:08:24,0.0
17:08:25,0.0
17:08:26,0.0
17:08:27,0.0
17:08:28,0.0
17:08:29,0.0
17:08:30,0.0
17:08:31,0.0
17:08:32,0.0
17:08:33,0.0
17:08:34,0.0
17:08:35,0.0
17:08:36,0.0
17:08:37,0.0
17:08:38,0.0
17:08:39,0.0
17:08:40,0.0
17:08:41,0.0
17:08:42,0.0
17:08:43,0.0
17:08:44,0.0
17:08:45,0.0
17:08:46,0.0
17:08:47,0.0
17:08:48,0.0
17:08:49,0.0
17:08:50,0.0
17:08:51,0.0
17:08:52,0.0
17:08:53,0.0
17:08:54,0.0
17:08:55,0.0
17:08:56,0.0
17:08:57,0.0
17:08:58,0.0
17:08:59,0.0
17:09:00,0.0
17:09:01,0.0
17:09:02,0.0
17:09:03,0.0
17:09:04,0.0
17:09:05,0.0
17:09:06,0.0
17:09:07,0.0
17:09:08,0.0
17:09:09,0.0
17:09:10,0.0
17:09:11,0.0
17:09:12,0.0
17:09:13,0.0
17:09:14,0.0
17:09:15,0.0
17:09:16,0.0
17:09:17,0.0
17:09:18,0.0
17:09:19,0.0
17:09:20,0.0
17:09:21,0.0
17:09:22,0.0
17:09:23,0.0
17:09:24,0.0
17:09:25,0.0
17:09:26,0.0
17:09:27,0.0
17:09:28,0.0
17:09:29,0.0
17:09:30,0.0
17:09:31,0.0
17:09:32,0.0
17:09:33,0.0
17:09:34,0.0
17:09:35,0.0
17:09:36,0.0
17:09:37,0.0
17:09:38,0.0
17:09:39,0.0
17:09:40,0.0
17:09:41,0.0
17:09:42,0.0
17:09:43,0.0
17:09:44,0.0
17:09:45,0.0
17:09:46,0.0
17:09:47,0.0
17:09:48,0.0
17:09:49,0.0
17:09:50,0.0
17:09:51,0.0
17:09:52,0.0
17:09:53,0.0
17:09:54,0.0
17:09:55,0.0
17:09:56,0.0
17:09:57,0.0
17:09:58,0.0
17:09:59,0.0
17:10:00,0.0
17:10:01,0.0
17:10:02,0.0
17:10:03,0.0
17:10:04,0.0
17:10:05,0.0
17:10:06,0.0
17:10:07,0.0
17:10:08,0.0
17:10:09,0.0
17:10:10,0.0
17:10:11,0.0
17:10:12,0.0
17:10:13,0.0
17:10:14,0.0
17:10:15,0.0
17:10:16,0.0
17:10:17,0.0
17:10:18,0.0
17:10:19,0.0
17:10:20,0.0
17:10:21,0.0
17:10:22,0.0
17:10:23,0.0
17:10:24,0.0
17:10:25,0.0
17:10:26,0.0
17:10:27,0.0
17:10:28,0.0
17:10:29,0.0
17:10:30,0.0
17:10:31,0.0
17:10:32,0.0
17:10:33,0.0
17:10:34,0.0
17:10:35,0.0
17:10:36,0.0
17:10:37,0.0
17:10:38,0.0
17:10:39,0.0
17:10:40,0.0
17:10:41,0.0
17:10:42,0.0
17:10:43,0.0
17:10:44,0.0
17:10:45,0.0
17:10:46,0.0
17:10:47,0.0
17:10:48,0.0
17:10:49,0.0
17:10:50,0.0
17:10:51,0.0
17:10:52,0.0
17:10:53,0.0
17:10:54,0.0
17:10:55,0.0
17:10:56,0.0
17:10:57,0.0
17:10:58,0.0
17:10:59,0.0
17:11:00,0.0
17:11:01,0.0
17:11:02,0.0
17:11:03,0.0
17:11:04,0.0
17:11:05,0.0
17:11:06,0.0
17:11:07,0.0
17:11:08,0.0
17:11:09,0.0
17:11:10,0.0
17:11:11,0.0
17:11:12,0.0
17:11:13,0.0
17:11:14,0.0
17:11:15,0.0
17:11:16,0.0
17:11:17,0.0
17:11:18,0.0
17:11:19,0.0
17:11:20,0.0
17:11:21,0.0
17:11:22,0.0
17:11:23,0.0
17:11:24,0.0
17:11:25,0.0
17:11:26,0.0
17:11:27,0.0
17:11:28,0.0
17:11:29,0.0
17:11:30,0.0
17:11:31,0.0
17:11:32,0.0
17:11:33,0.0
17:11:34,0.0
17:11:35,0.0
17:11:36,0.0
17:11:37,0.0
17:11:38,0.0
17:11:39,0.0
17:11:40,0.0
17:11:41,0.0
17:11:42,0.0
17:11:43,0.0
17:11:44,0.0
17:11:45,0.0
17:11:46,0.0
17:11:47,0.0
17:11:48,0.0
17:11:49,0.0
17:11:50,0.0
17:11:51,0.0
17:11:52,0.0
17:11:53,0.0
17:11:54,0.0
17:11:55,0.0
17:11:56,0.0
17:11:57,0.0
17:11:58,0.0
17:11:59,0.0
17:12:00,0.0
17:12:01,0.0
17:12:02,0.0
17:12:03,0.0
17:12:04,0.0
17:12:05,0.0
17:12:06,0.0
17:12:07,0.0
17:12:08,0.0
17:12:09,0.0
17:12:10,0.0
17:12:11,0.0
17:12:12,0.0
17:12:13,0.0
17:12:14,0.0
17:12:15,0.0
17:12:16,0.0
17:12:17,0.0
17:12:18,0.0
17:12:19,0.0
17:12:20,0.0
17:12:21,0.0
17:12:22,0.0
17:12:23,0.0
17:12:24,0.0
17:12:25,0.0
17:12:26,0.0
17:12:27,0.0
17:12:28,0.0
17:12:29,0.0
17:12:30,0.0
17:12:31,0.0
17:12:32,0.0
17:12:33,0.0
17:12:34,0.0
17:12:35,0.0
17:12:36,0.0
17:12:37,0.0
17:12:38,0.0
17:12:39,0.0
17:12:40,0.0
17:12:41,0.0
17:12:42,0.0
17:12:43,0.0
17:12:44,0.0
17:12:45,0.0
17:12:46,0.0
17:12:47,0.0
17:12:48,0.0
17:12:49,0.0
17:12:50,0.0
17:12:51,0.0
17:12:52,0.0
17:12:53,0.0
17:12:54,0.0
17:12:55,0.0
17:12:56,0.0
17:12:57,0.0
17:12:58,0.0
17:12:59,0.0
17:13:00,0.0
17:13:01,0.0
17:13:02,0.0
17:13:03,0.0
17:13:04,0.0
17:13:05,0.0
17:13:06,0.0
17:13:07,0.0
17:13:08,0.0
17:13:09,0.0
17:13:10,0.0
17:13:11,0.0
17:13:12,0.0
17:13:13,0.0
17:13:14,0.0
17:13:15,0.0
17:13:16,0.0
17:13:17,0.0
17:13:18,0.0
17:13:19,0.0
17:13:20,0.0
17:13:21,0.0
17:13:22,0.0
17:13:23,0.0
17:13:24,0.0
17:13:25,0.0
17:13:26,0.0
17:13:27,0.0
17:13:28,0.0
17:13:29,0.0
17:13:30,0.0
17:13:31,0.0
17:13:32,0.0
17:13:33,0.0
17:13:34,0.0
17:13:35,0.0
17:13:36,0.0
17:13:37,0.0
17:13:38,0.0
17:13:39,0.0
17:13:40,0.0
17:13:41,0.0
17:13:42,0.0
17:13:43,0.0
17:13:44,0.0
17:13:45,0.0
17:13:46,0.0
17:13:47,0.0
17:13:48,0.0
17:13:49,0.0
17:13:50,0.0
17:13:51,0.0
17:13:52,0.0
17:13:53,0.0
